Age,Balance,NumOfProducts,Exited,ChurnRiskScore,RiskCategory
36,0.0,2,0,1.5,Low Risk
37,0.0,2,0,1.5,Low Risk
48,110463.25,2,1,73.0,High Risk
33,154575.76,1,1,71.5,High Risk
35,0.0,2,0,1.5,Low Risk
37,0.0,2,0,0.5,Low Risk
26,147037.32,1,0,4.5,Low Risk
41,119276.31,1,1,83.0,High Risk
25,108664.85,2,0,3.0,Low Risk
44,0.0,1,0,52.0,Medium Risk
38,163034.82,2,0,1.5,Low Risk
49,93059.34,1,1,89.5,High Risk
38,179581.31,1,0,46.0,Medium Risk
46,113625.93,1,1,72.0,High Risk
55,119961.48,1,1,95.5,High Risk
45,129209.48,1,0,12.0,Low Risk
42,137227.04,3,1,96.5,High Risk
58,119024.75,2,1,55.50000000000001,Medium Risk
35,74623.5,3,1,94.0,High Risk
45,157929.45,1,1,83.5,High Risk
26,92606.86,2,0,5.5,Low Risk
35,127862.93,2,0,7.000000000000001,Low Risk
42,0.0,1,1,23.5,Low Risk
37,142711.81,1,0,9.0,Low Risk
38,0.0,2,0,3.5000000000000004,Low Risk
43,163159.85,1,0,13.5,Low Risk
32,108586.86,1,0,7.000000000000001,Low Risk
41,110624.99,1,0,12.5,Low Risk
43,154846.24,2,0,17.5,Low Risk
45,122917.71,1,1,82.0,High Risk
33,0.0,2,0,0.5,Low Risk
31,82787.93,2,0,18.0,Low Risk
32,102500.34,1,0,9.5,Low Risk
34,0.0,2,0,0.0,
39,159492.79,1,1,77.0,High Risk
48,0.0,2,0,6.0,Low Risk
54,118241.02,1,1,89.5,High Risk
35,113090.4,1,0,4.5,Low Risk
22,65763.57,1,0,6.0,Low Risk
43,125537.38,1,1,72.5,High Risk
31,94263.91,2,0,0.5,Low Risk
29,133434.57,2,0,2.0,Low Risk
39,0.0,1,0,8.5,Low Risk
31,0.0,2,0,0.0,
50,94748.76,2,0,8.5,Low Risk
38,98640.74,1,0,0.5,Low Risk
26,74681.9,2,0,2.5,Low Risk
34,0.0,2,0,0.0,
41,179915.85,1,1,72.0,High Risk
30,128207.23,1,0,0.0,
42,132739.26,2,0,9.0,Low Risk
40,0.0,2,0,8.5,Low Risk
27,120509.81,1,0,4.5,Low Risk
46,124547.13,2,0,21.0,Low Risk
39,0.0,2,0,1.5,Low Risk
34,88815.56,2,1,62.0,Medium Risk
35,82231.51,2,0,4.5,Low Risk
32,184715.86,2,0,1.0,Low Risk
31,0.0,2,0,2.0,Low Risk
51,0.0,1,0,14.000000000000002,Low Risk
28,147972.19,1,1,72.0,High Risk
43,0.0,2,0,1.5,Low Risk
52,170008.84,1,1,67.0,Medium Risk
27,0.0,2,0,0.0,
34,0.0,1,0,5.0,Low Risk
42,95386.82,1,0,5.5,Low Risk
51,90373.28,2,0,19.5,Low Risk
34,133467.77,2,0,2.5,Low Risk
30,0.0,2,0,1.0,Low Risk
31,96288.26,1,0,2.5,Low Risk
26,91547.84,2,0,2.5,Low Risk
37,138292.64,2,1,61.0,Medium Risk
35,0.0,1,0,11.0,Low Risk
32,71667.74,1,0,3.5000000000000004,Low Risk
43,118994.84,1,1,79.5,High Risk
55,0.0,2,0,1.5,Low Risk
37,145610.07,2,0,7.000000000000001,Low Risk
33,138162.81,1,0,1.0,Low Risk
31,135020.21,2,0,1.5,Low Risk
38,0.0,2,0,1.0,Low Risk
25,135161.67,1,0,12.5,Low Risk
52,0.0,1,1,98.0,High Risk
32,94486.47,1,0,3.0,Low Risk
46,117640.39,1,0,18.0,Low Risk
33,111379.55,1,0,2.5,Low Risk
40,0.0,1,1,70.0,Medium Risk
57,136820.99,1,0,11.5,Low Risk
46,98752.51,1,0,20.0,Low Risk
25,158266.42,3,0,25.0,Low Risk
29,105599.67,1,0,3.5000000000000004,Low Risk
29,0.0,2,0,1.0,Low Risk
31,0.0,2,0,0.5,Low Risk
39,139723.9,1,0,5.5,Low Risk
41,141806.46,1,0,7.5,Low Risk
49,132571.67,1,1,68.5,Medium Risk
40,180516.9,1,0,36.0,Low Risk
31,0.0,2,0,0.0,
41,92805.72,1,1,69.0,Medium Risk
22,0.0,3,1,75.0,High Risk
39,135309.36,1,1,26.0,Low Risk
74,128917.84,1,0,4.0,Low Risk
52,56580.93,1,1,94.5,High Risk
42,131390.75,2,0,7.000000000000001,Low Risk
37,0.0,2,0,1.0,Low Risk
41,0.0,2,0,1.0,Low Risk
61,97361.66,1,1,77.5,High Risk
42,0.0,1,1,77.0,High Risk
59,0.0,2,0,2.0,Low Risk
29,0.0,2,0,0.0,
34,0.0,2,0,0.0,
57,0.0,2,0,4.5,Low Risk
29,102714.65,2,0,4.5,Low Risk
34,67816.72,1,0,6.5,Low Risk
51,81710.46,1,0,14.000000000000002,Low Risk
26,75237.54,1,0,6.5,Low Risk
28,124023.18,1,0,20.0,Low Risk
46,100727.5,1,1,91.0,High Risk
46,107238.85,2,0,9.5,Low Risk
24,0.0,2,0,0.0,
29,139994.66,1,0,6.5,Low Risk
59,126224.87,1,0,13.0,Low Risk
51,145751.03,1,1,96.5,High Risk
47,0.0,1,1,73.0,High Risk
25,121166.89,1,0,3.0,Low Risk
38,0.0,2,0,2.0,Low Risk
88,0.0,2,0,1.5,Low Risk
63,70655.48,1,1,93.0,High Risk
41,129901.21,1,1,87.5,High Risk
40,125470.81,1,0,2.0,Low Risk
53,169406.33,4,1,94.0,High Risk
32,0.0,2,0,1.0,Low Risk
40,107041.3,1,0,14.499999999999998,Low Risk
32,95153.77,1,0,2.5,Low Risk
32,145166.09,2,0,2.5,Low Risk
27,0.0,2,0,0.0,
38,65962.63,1,0,4.5,Low Risk
36,140418.81,1,1,68.0,Medium Risk
31,139799.63,1,0,1.0,Low Risk
49,171787.84,2,0,15.5,Low Risk
38,149238.97,1,0,2.0,Low Risk
57,163146.46,1,1,76.5,High Risk
37,0.0,2,1,64.5,Medium Risk
32,0.0,2,0,0.0,
38,61482.47,1,0,9.0,Low Risk
41,145150.28,1,1,66.0,Medium Risk
41,126670.37,1,0,11.5,Low Risk
40,84390.8,2,0,4.0,Low Risk
37,89728.86,2,0,3.0,Low Risk
57,0.0,2,0,24.0,Low Risk
40,118628.8,1,0,7.000000000000001,Low Risk
37,0.0,2,0,2.0,Low Risk
39,96863.13,1,0,4.0,Low Risk
38,142263.45,1,0,7.5,Low Risk
36,0.0,2,0,0.0,
32,0.0,1,0,9.5,Low Risk
21,0.0,2,0,1.0,Low Risk
28,122724.37,1,0,7.5,Low Risk
35,174902.26,1,0,5.5,Low Risk
26,0.0,2,0,1.5,Low Risk
31,108914.17,1,1,75.0,High Risk
23,98052.66,1,0,1.0,Low Risk
46,123873.19,1,0,7.000000000000001,Low Risk
56,111920.13,3,1,93.0,High Risk
45,0.0,2,0,3.0,Low Risk
20,0.0,2,0,0.5,Low Risk
37,0.0,2,0,13.0,Low Risk
37,75150.34,4,1,96.0,High Risk
38,0.0,2,0,8.5,Low Risk
38,114753.76,1,0,12.5,Low Risk
32,0.0,1,0,2.0,Low Risk
32,111871.93,1,0,6.0,Low Risk
45,0.0,2,0,5.0,Low Risk
37,135927.06,1,0,36.5,Low Risk
44,0.0,2,0,0.5,Low Risk
33,0.0,2,0,0.0,
46,57037.74,1,0,8.5,Low Risk
50,0.0,4,1,94.0,High Risk
52,79468.96,1,0,19.0,Low Risk
34,121063.85,1,0,22.0,Low Risk
51,118537.47,1,0,21.5,Low Risk
39,0.0,2,0,7.5,Low Risk
26,105082.07,2,0,2.0,Low Risk
40,0.0,1,1,71.5,High Risk
36,0.0,2,0,1.5,Low Risk
36,104702.65,2,0,0.5,Low Risk
50,95813.76,3,1,88.0,High Risk
62,167026.61,2,0,28.499999999999996,Low Risk
61,102453.26,1,1,94.5,High Risk
25,148045.45,2,0,0.0,
35,0.0,2,0,0.5,Low Risk
24,0.0,2,0,2.5,Low Risk
52,0.0,1,1,73.0,High Risk
34,104498.79,1,0,5.0,Low Risk
29,0.0,2,0,4.0,Low Risk
42,0.0,2,0,0.0,
26,149542.52,2,0,2.5,Low Risk
29,87946.39,1,0,11.0,Low Risk
45,68639.57,1,1,61.0,Medium Risk
47,148826.32,1,0,16.0,Low Risk
60,0.0,2,0,10.5,Low Risk
61,108166.09,2,0,18.5,Low Risk
35,103214.71,1,0,40.5,Medium Risk
40,134760.21,2,1,21.0,Low Risk
58,0.0,1,1,84.0,High Risk
33,90124.64,1,0,3.0,Low Risk
38,0.0,2,0,0.0,
46,87361.02,2,1,71.5,High Risk
45,111257.59,1,1,69.5,Medium Risk
61,131583.59,4,1,84.5,High Risk
41,95020.8,3,1,93.0,High Risk
24,0.0,2,0,1.0,Low Risk
34,80242.37,2,0,1.0,Low Risk
43,0.0,1,0,8.0,Low Risk
50,0.0,3,1,92.0,High Risk
59,122661.39,1,0,7.5,Low Risk
50,0.0,2,1,63.5,Medium Risk
36,0.0,2,1,64.0,Medium Risk
42,0.0,2,0,2.5,Low Risk
53,0.0,1,0,22.0,Low Risk
46,81742.84,2,0,12.0,Low Risk
71,0.0,1,1,61.5,Medium Risk
30,145127.85,1,0,4.0,Low Risk
38,148912.44,1,0,8.5,Low Risk
41,0.0,2,0,2.5,Low Risk
26,89900.24,2,0,2.5,Low Risk
30,119027.28,2,0,3.0,Low Risk
40,105222.86,2,0,5.0,Low Risk
30,0.0,1,1,17.5,Low Risk
34,116114.93,1,0,0.5,Low Risk
58,187911.55,1,0,22.0,Low Risk
27,0.0,2,0,1.0,Low Risk
38,144432.04,1,1,63.5,Medium Risk
50,77065.9,2,0,43.0,Medium Risk
29,180520.29,1,0,3.5000000000000004,Low Risk
42,0.0,2,0,1.5,Low Risk
47,130024.87,1,1,63.0,Medium Risk
40,110086.69,1,0,6.5,Low Risk
31,174853.46,1,0,10.5,Low Risk
44,108724.98,1,0,5.0,Low Risk
58,91285.13,2,0,2.0,Low Risk
40,0.0,2,0,0.5,Low Risk
51,110610.41,2,1,75.5,High Risk
54,102994.04,1,1,96.0,High Risk
36,59893.85,2,0,4.5,Low Risk
29,149318.55,1,0,18.0,Low Risk
32,116409.55,1,0,3.0,Low Risk
30,127760.07,1,1,81.0,High Risk
38,132591.36,1,1,81.0,High Risk
31,0.0,2,0,3.5000000000000004,Low Risk
46,113402.14,2,0,5.0,Low Risk
31,0.0,2,0,0.0,
40,0.0,1,0,7.000000000000001,Low Risk
28,0.0,2,0,0.0,
50,136953.47,1,0,10.5,Low Risk
33,0.0,2,0,0.5,Low Risk
32,0.0,1,0,10.0,Low Risk
44,123863.64,1,0,15.5,Low Risk
22,120811.89,1,0,4.0,Low Risk
38,148430.55,1,0,14.000000000000002,Low Risk
40,47869.69,2,0,10.5,Low Risk
53,150926.99,2,0,15.5,Low Risk
47,103163.35,1,1,79.0,High Risk
29,130206.28,1,0,4.0,Low Risk
28,136674.51,2,0,6.0,Low Risk
40,200322.45,1,0,15.5,Low Risk
48,0.0,2,0,8.0,Low Risk
62,80927.56,1,0,9.0,Low Risk
24,0.0,3,1,80.0,High Risk
41,0.0,2,0,2.5,Low Risk
28,142574.71,2,0,19.5,Low Risk
34,160426.07,1,0,13.5,Low Risk
25,116160.23,1,0,17.0,Low Risk
34,98683.47,2,0,2.5,Low Risk
32,118829.03,2,0,1.5,Low Risk
31,118870.92,1,0,1.0,Low Risk
32,0.0,1,0,4.5,Low Risk
46,0.0,1,0,11.5,Low Risk
38,107192.38,1,0,14.000000000000002,Low Risk
42,108010.78,1,0,15.0,Low Risk
34,0.0,2,0,1.5,Low Risk
26,129837.72,2,0,2.5,Low Risk
58,106458.31,4,1,99.0,High Risk
63,97009.15,1,0,8.5,Low Risk
35,122929.42,2,0,10.0,Low Risk
45,152296.83,4,1,93.0,High Risk
30,0.0,2,0,0.5,Low Risk
49,0.0,1,1,86.5,High Risk
35,128993.76,2,0,6.0,Low Risk
36,0.0,1,0,13.5,Low Risk
27,185267.45,2,0,1.5,Low Risk
28,0.0,2,0,0.0,
29,116805.82,1,0,8.0,Low Risk
29,129750.68,1,0,6.5,Low Risk
29,129177.01,2,0,2.5,Low Risk
25,82506.72,2,0,1.5,Low Risk
48,107247.69,1,1,82.5,High Risk
42,0.0,1,1,84.0,High Risk
36,157780.93,2,0,8.5,Low Risk
35,172170.36,1,0,3.5000000000000004,Low Risk
48,0.0,2,0,1.0,Low Risk
41,0.0,1,0,9.5,Low Risk
42,75361.44,1,1,35.5,Low Risk
27,0.0,2,0,2.5,Low Risk
30,0.0,2,0,3.0,Low Risk
29,98263.46,2,0,2.5,Low Risk
43,0.0,2,0,0.0,
40,109308.79,2,1,69.5,Medium Risk
31,0.0,2,0,0.0,
28,164365.44,1,0,22.5,Low Risk
22,98800.0,1,0,8.5,Low Risk
27,193125.85,1,0,15.5,Low Risk
27,51522.75,1,0,21.0,Low Risk
23,84284.48,2,0,4.5,Low Risk
39,0.0,2,0,5.0,Low Risk
51,119889.84,1,1,87.5,High Risk
21,137910.45,1,0,4.0,Low Risk
37,0.0,2,0,0.0,
33,100116.82,1,0,2.5,Low Risk
40,166082.15,2,0,4.0,Low Risk
38,0.0,2,0,1.0,Low Risk
26,0.0,1,0,2.5,Low Risk
44,148595.55,1,1,70.0,Medium Risk
53,94078.97,2,0,13.5,Low Risk
34,0.0,2,0,0.0,
29,0.0,1,0,4.0,Low Risk
40,164948.98,3,1,87.0,High Risk
62,140549.4,1,1,89.5,High Risk
44,152509.25,1,0,7.000000000000001,Low Risk
28,191864.51,1,1,67.5,Medium Risk
44,96418.09,1,1,77.0,High Risk
32,131945.94,1,0,1.5,Low Risk
29,0.0,2,0,0.0,
30,142910.15,1,1,74.5,High Risk
37,0.0,2,0,1.5,Low Risk
35,146311.58,1,0,1.5,Low Risk
52,87894.26,1,1,91.0,High Risk
19,97445.49,2,0,3.5000000000000004,Low Risk
64,0.0,1,1,72.5,High Risk
35,0.0,2,0,0.5,Low Risk
34,154485.74,2,0,1.0,Low Risk
50,115625.07,1,0,24.0,Low Risk
25,108396.67,1,0,4.0,Low Risk
38,65095.41,2,0,1.0,Low Risk
43,103018.45,1,1,90.0,High Risk
38,84764.79,1,0,24.0,Low Risk
38,0.0,2,0,6.5,Low Risk
35,115680.81,1,0,0.5,Low Risk
39,0.0,2,0,1.0,Low Risk
36,73088.06,2,0,2.0,Low Risk
27,150905.03,2,0,2.5,Low Risk
23,143054.85,1,0,4.0,Low Risk
28,0.0,2,0,1.0,Low Risk
60,0.0,2,0,3.5000000000000004,Low Risk
42,99948.45,1,0,18.0,Low Risk
44,115451.05,2,0,10.0,Low Risk
32,108235.91,1,0,14.000000000000002,Low Risk
38,0.0,1,1,68.0,Medium Risk
42,98795.61,2,0,3.0,Low Risk
37,0.0,2,0,1.0,Low Risk
31,0.0,2,0,0.0,
34,0.0,2,0,0.0,
29,113146.98,2,0,0.5,Low Risk
39,162532.14,3,1,96.5,High Risk
40,92053.44,1,0,16.5,Low Risk
48,0.0,2,0,1.5,Low Risk
28,0.0,3,1,76.0,High Risk
29,104944.1,1,0,9.0,Low Risk
31,0.0,2,0,0.5,Low Risk
31,0.0,2,0,6.0,Low Risk
30,107879.04,1,0,7.000000000000001,Low Risk
46,110356.42,1,1,89.0,High Risk
27,0.0,2,0,0.5,Low Risk
34,109783.69,2,0,11.0,Low Risk
22,149777.0,1,0,7.5,Low Risk
38,104339.56,1,0,5.5,Low Risk
21,85818.18,1,0,2.0,Low Risk
37,212692.97,1,0,9.0,Low Risk
37,89696.84,2,0,5.0,Low Risk
28,0.0,2,0,0.0,
32,68067.24,1,0,19.0,Low Risk
67,148564.66,1,0,6.0,Low Risk
55,136354.16,1,0,11.0,Low Risk
38,122214.0,1,0,2.5,Low Risk
45,0.0,2,0,3.0,Low Risk
70,119684.88,2,0,19.0,Low Risk
39,135139.33,1,0,1.0,Low Risk
42,146100.75,1,1,52.0,Medium Risk
56,123110.9,3,1,93.0,High Risk
44,111760.4,3,1,98.5,High Risk
32,110728.39,1,0,5.0,Low Risk
41,121558.46,1,0,6.5,Low Risk
38,120623.21,1,0,16.0,Low Risk
58,114713.57,1,0,14.000000000000002,Low Risk
37,103457.76,1,0,12.5,Low Risk
57,101134.87,2,0,20.0,Low Risk
46,78136.36,2,0,4.5,Low Risk
23,0.0,2,0,3.0,Low Risk
30,133446.34,1,0,14.499999999999998,Low Risk
33,0.0,2,0,0.0,
48,108076.33,1,1,96.0,High Risk
32,131354.25,1,0,0.5,Low Risk
37,62974.64,2,0,2.5,Low Risk
30,143340.44,1,0,6.5,Low Risk
36,116993.43,2,0,13.5,Low Risk
31,58662.92,2,0,3.5000000000000004,Low Risk
41,128808.65,3,1,80.5,High Risk
45,137555.44,1,0,26.5,Low Risk
34,142393.11,1,0,9.5,Low Risk
38,0.0,2,0,3.5000000000000004,Low Risk
41,125785.23,1,0,5.0,Low Risk
22,136444.25,1,1,70.0,Medium Risk
38,121527.4,1,0,3.5000000000000004,Low Risk
52,144696.75,1,0,19.0,Low Risk
36,0.0,2,0,0.0,
35,0.0,2,0,12.5,Low Risk
48,128140.17,1,1,91.0,High Risk
25,120383.41,1,0,3.5000000000000004,Low Risk
57,0.0,3,1,90.0,High Risk
42,129735.3,2,0,1.5,Low Risk
31,185078.26,1,1,77.0,High Risk
28,0.0,2,0,0.0,
42,0.0,1,0,4.5,Low Risk
31,0.0,2,0,0.0,
29,144591.96,1,0,3.5000000000000004,Low Risk
45,0.0,2,1,78.0,High Risk
36,0.0,2,0,0.0,
37,0.0,1,0,12.5,Low Risk
68,100194.44,1,0,10.0,Low Risk
50,145295.31,2,0,7.5,Low Risk
28,106070.29,2,0,1.5,Low Risk
47,120621.89,1,0,16.0,Low Risk
38,0.0,2,0,0.0,
36,0.0,2,0,1.0,Low Risk
30,0.0,1,0,5.0,Low Risk
27,171283.91,1,0,9.0,Low Risk
26,0.0,2,0,0.5,Low Risk
38,128218.47,1,1,89.0,High Risk
32,0.0,2,0,0.5,Low Risk
28,77776.39,1,0,3.0,Low Risk
72,124978.19,2,0,9.0,Low Risk
29,0.0,2,0,0.0,
28,0.0,1,0,2.0,Low Risk
51,109799.55,2,1,69.5,Medium Risk
39,0.0,2,0,0.5,Low Risk
61,125397.21,1,1,99.0,High Risk
71,0.0,2,0,2.5,Low Risk
38,111347.37,2,0,14.499999999999998,Low Risk
40,104291.41,2,0,3.5000000000000004,Low Risk
61,94867.18,2,1,74.5,High Risk
24,0.0,2,0,0.0,
33,135703.59,2,0,11.0,Low Risk
37,106453.53,2,0,4.0,Low Risk
43,132412.38,1,1,66.0,Medium Risk
40,124401.6,1,1,81.5,High Risk
46,118022.06,3,1,92.5,High Risk
39,82531.11,1,0,19.5,Low Risk
44,184552.12,1,1,82.5,High Risk
39,127278.31,1,0,16.5,Low Risk
66,0.0,1,0,7.5,Low Risk
45,0.0,2,0,18.0,Low Risk
23,184244.86,1,0,8.5,Low Risk
52,59669.43,1,1,71.5,High Risk
25,79543.59,1,0,2.0,Low Risk
39,151553.19,1,0,4.0,Low Risk
27,166527.88,2,0,1.0,Low Risk
28,150329.15,1,0,3.5000000000000004,Low Risk
43,121911.59,1,0,26.0,Low Risk
51,156773.78,2,0,39.5,Low Risk
29,127864.26,1,0,1.5,Low Risk
53,113709.28,1,1,17.0,Low Risk
43,79974.55,1,0,14.000000000000002,Low Risk
44,0.0,2,0,0.5,Low Risk
51,0.0,1,1,94.5,High Risk
38,0.0,1,1,67.5,Medium Risk
33,144427.96,2,0,2.0,Low Risk
42,99263.09,1,0,2.0,Low Risk
32,79368.87,2,0,0.5,Low Risk
30,0.0,2,0,0.5,Low Risk
34,0.0,2,0,0.0,
28,0.0,3,0,38.5,Low Risk
52,125095.94,1,1,91.0,High Risk
40,162485.8,2,0,4.5,Low Risk
37,95668.82,2,0,6.5,Low Risk
25,0.0,2,0,0.0,
30,0.0,2,0,1.5,Low Risk
37,0.0,1,0,29.5,Low Risk
34,74197.38,2,0,3.0,Low Risk
31,89688.94,1,0,2.0,Low Risk
33,103121.33,2,0,1.5,Low Risk
34,0.0,1,0,6.5,Low Risk
59,120170.07,1,0,18.0,Low Risk
32,149136.31,2,0,1.5,Low Risk
40,141136.79,1,0,3.5000000000000004,Low Risk
43,152341.55,1,0,12.0,Low Risk
36,120026.98,2,0,1.0,Low Risk
33,132168.28,1,0,5.5,Low Risk
43,85200.82,2,0,5.0,Low Risk
53,84903.33,2,0,9.5,Low Risk
32,0.0,2,0,0.5,Low Risk
20,0.0,1,0,9.0,Low Risk
40,0.0,1,0,7.5,Low Risk
30,121535.18,1,0,1.5,Low Risk
35,116662.96,2,0,1.0,Low Risk
60,0.0,2,0,1.5,Low Risk
49,124829.16,1,0,21.0,Low Risk
36,155180.56,2,0,9.5,Low Risk
32,108262.87,1,0,6.0,Low Risk
40,0.0,2,0,1.5,Low Risk
38,0.0,2,0,0.5,Low Risk
48,0.0,1,1,75.5,High Risk
38,99812.88,2,0,10.0,Low Risk
35,132164.26,1,0,2.5,Low Risk
45,103583.05,1,1,82.0,High Risk
39,142406.43,2,0,5.5,Low Risk
38,99842.5,2,1,26.5,Low Risk
41,0.0,2,0,3.5000000000000004,Low Risk
41,0.0,1,0,9.0,Low Risk
39,81042.42,1,0,3.5000000000000004,Low Risk
48,0.0,1,1,84.0,High Risk
40,0.0,2,0,0.0,
53,199689.49,1,1,79.0,High Risk
33,142645.43,1,0,3.5000000000000004,Low Risk
75,0.0,2,0,2.5,Low Risk
45,110219.14,1,1,61.5,Medium Risk
51,0.0,2,0,8.0,Low Risk
25,0.0,2,0,1.5,Low Risk
32,0.0,2,0,0.0,
45,142072.02,1,0,30.5,Low Risk
25,0.0,2,0,0.0,
33,149564.61,1,0,12.0,Low Risk
43,0.0,2,0,2.5,Low Risk
37,153366.13,1,0,7.000000000000001,Low Risk
21,76467.16,1,0,2.0,Low Risk
26,121508.28,1,0,23.0,Low Risk
27,0.0,1,0,20.5,Low Risk
36,73211.12,2,1,70.5,High Risk
22,0.0,2,0,1.0,Low Risk
55,0.0,2,0,6.0,Low Risk
38,92674.94,2,0,28.999999999999996,Low Risk
52,96196.24,4,1,95.0,High Risk
36,114391.62,1,0,8.0,Low Risk
32,80262.66,1,0,10.0,Low Risk
33,173331.52,1,0,10.0,Low Risk
35,147285.52,1,0,1.0,Low Risk
67,119785.47,2,0,8.0,Low Risk
36,140137.15,1,0,7.5,Low Risk
52,107467.56,1,1,90.0,High Risk
37,98218.04,2,1,64.0,Medium Risk
35,133607.75,1,0,10.5,Low Risk
37,0.0,2,0,0.5,Low Risk
38,95139.41,1,0,2.5,Low Risk
29,0.0,2,0,0.0,
42,0.0,2,0,0.0,
37,0.0,2,0,0.5,Low Risk
26,97331.19,1,0,37.5,Low Risk
37,139265.63,2,0,4.0,Low Risk
31,0.0,1,0,4.0,Low Risk
34,168094.01,1,0,6.0,Low Risk
30,131563.88,2,0,3.5000000000000004,Low Risk
44,0.0,2,0,1.5,Low Risk
50,0.0,2,0,5.5,Low Risk
31,0.0,1,0,5.5,Low Risk
47,107363.29,1,0,66.5,Medium Risk
33,94493.03,1,0,4.0,Low Risk
29,170214.23,2,0,2.5,Low Risk
52,139781.06,1,1,86.0,High Risk
35,0.0,2,0,0.0,
26,148610.41,3,1,77.5,High Risk
73,170241.7,2,0,6.0,Low Risk
33,128306.83,1,0,0.5,Low Risk
47,0.0,2,0,1.5,Low Risk
35,0.0,1,0,11.0,Low Risk
32,175454.0,1,0,19.5,Low Risk
41,0.0,2,0,0.5,Low Risk
22,100885.93,2,0,9.0,Low Risk
69,93320.8,1,0,4.0,Low Risk
38,63176.44,2,0,3.0,Low Risk
33,139451.67,1,0,3.5000000000000004,Low Risk
52,49113.75,1,0,83.0,High Risk
32,123906.22,3,1,83.5,High Risk
40,0.0,2,0,1.5,Low Risk
28,0.0,2,0,0.0,
52,131441.51,1,1,98.0,High Risk
56,0.0,1,1,92.5,High Risk
57,136325.48,2,1,24.0,Low Risk
38,113150.44,2,1,75.5,High Risk
42,0.0,1,0,22.5,Low Risk
33,0.0,2,0,0.5,Low Risk
46,102785.16,1,0,18.5,Low Risk
34,83264.28,1,0,5.5,Low Risk
41,72252.64,2,0,4.5,Low Risk
29,148051.52,1,0,4.5,Low Risk
76,138489.66,1,0,5.0,Low Risk
63,0.0,2,0,2.5,Low Risk
32,111589.33,1,0,1.5,Low Risk
39,122104.79,1,1,81.5,High Risk
32,96106.83,1,0,2.0,Low Risk
42,115930.87,1,0,16.5,Low Risk
37,124513.66,2,0,2.0,Low Risk
54,0.0,1,1,90.0,High Risk
46,0.0,1,0,22.5,Low Risk
33,0.0,1,1,17.5,Low Risk
35,100988.39,2,0,3.0,Low Risk
44,118577.24,1,0,6.0,Low Risk
28,0.0,2,0,0.0,
27,0.0,2,0,0.5,Low Risk
39,0.0,1,1,80.5,High Risk
28,0.0,2,0,0.0,
26,0.0,2,0,0.0,
42,113311.11,1,0,11.0,Low Risk
41,0.0,1,0,15.0,Low Risk
32,0.0,2,0,0.5,Low Risk
20,124365.42,1,1,75.5,High Risk
42,147249.29,2,0,2.0,Low Risk
36,103688.19,1,0,5.0,Low Risk
29,138740.24,2,0,4.0,Low Risk
39,111900.14,1,0,4.5,Low Risk
37,152760.24,1,0,1.0,Low Risk
31,143966.3,2,1,66.5,Medium Risk
51,141556.96,1,0,22.5,Low Risk
43,0.0,2,0,0.5,Low Risk
33,0.0,2,0,1.5,Low Risk
46,0.0,1,0,23.5,Low Risk
30,0.0,2,0,2.5,Low Risk
41,0.0,1,1,81.5,High Risk
29,0.0,2,0,0.5,Low Risk
25,162560.32,1,0,9.0,Low Risk
29,123229.46,1,0,8.0,Low Risk
31,76665.71,2,0,1.5,Low Risk
38,140278.99,3,1,96.5,High Risk
51,0.0,2,0,5.0,Low Risk
46,115764.32,2,0,10.5,Low Risk
36,131142.53,2,0,3.0,Low Risk
45,68375.27,1,1,92.0,High Risk
39,117833.3,3,1,88.5,High Risk
36,0.0,2,0,1.0,Low Risk
34,0.0,2,0,0.0,
45,0.0,1,1,72.5,High Risk
30,111093.01,1,0,4.0,Low Risk
42,132657.55,1,0,13.5,Low Risk
56,128882.49,1,1,34.0,Low Risk
59,69129.59,1,0,8.5,Low Risk
37,0.0,2,0,0.5,Low Risk
39,121404.64,1,0,1.0,Low Risk
45,131355.3,3,1,83.5,High Risk
35,102097.33,1,0,12.0,Low Risk
40,154863.15,1,0,4.0,Low Risk
41,99945.93,2,0,3.5000000000000004,Low Risk
39,121704.32,2,0,5.5,Low Risk
43,0.0,2,0,3.0,Low Risk
35,138782.76,1,0,8.5,Low Risk
35,0.0,2,0,0.0,
30,136291.71,1,0,5.5,Low Risk
42,107856.57,2,0,17.0,Low Risk
26,108348.66,1,1,75.0,High Risk
47,93871.95,3,1,96.0,High Risk
45,0.0,1,1,49.5,Medium Risk
19,125860.2,1,0,11.5,Low Risk
49,172713.44,1,0,22.0,Low Risk
51,0.0,2,0,11.5,Low Risk
59,0.0,1,0,18.0,Low Risk
39,130786.92,1,0,3.5000000000000004,Low Risk
29,112367.34,1,0,11.0,Low Risk
45,91091.06,2,0,14.499999999999998,Low Risk
26,106198.5,1,0,0.0,
47,142669.93,2,0,7.000000000000001,Low Risk
33,112833.35,1,0,1.5,Low Risk
40,0.0,2,0,5.5,Low Risk
43,0.0,2,0,2.0,Low Risk
32,104336.43,2,0,8.0,Low Risk
55,104305.74,1,0,37.0,Low Risk
47,140187.1,2,0,4.5,Low Risk
39,0.0,2,0,5.0,Low Risk
45,114959.12,1,1,80.5,High Risk
33,164704.38,1,1,63.5,Medium Risk
62,119096.55,1,0,5.5,Low Risk
31,0.0,2,0,0.0,
47,0.0,1,1,75.0,High Risk
30,0.0,1,0,13.5,Low Risk
41,115465.28,1,0,12.0,Low Risk
27,0.0,2,0,0.5,Low Risk
